num;nom;slug;sexe;adresse;date_refus;doc_refus;demandes/demande;bordereau;cada_no;avis_cada;date_cada;lar_envoi;lar_reception
429;Maud Olivier;maud-olivier;F;5 Rue du Forez, 91940 Les Ulis;;;demandes/demande-irfm-maud-olivier.pdf;NONE;20174061;avis-cada/avis-cada-20174061.pdf;23 novembre 2017;19 juin 2017;28 juin 2017
430;Patrick Ollier;patrick-ollier;H;Mairie, 92501 Rueil-Malmaison;;;demandes/demande-irfm-patrick-ollier.pdf;;20174062;avis-cada/avis-cada-20174062.pdf;23 novembre 2017;;
431;Dominique Orliac;dominique-orliac;F;Permanence parlementaire, 9 Impasse Séguier, 1er étage, 46000 Cahors;6 juin 2017;refus/refus-dominique-orliac.pdf;demandes/demande-irfm-dominique-orliac.pdf;NONE;20173407;avis-cada/avis-cada-20173407.pdf;24 novembre 2017;31 mai 2017;06 juin 2017
432;Monique Orphé;monique-orphe;F;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-monique-orphe.pdf;preuves-envoi/preuve-envoi-monique-orphe.pdf;20174063;avis-cada/avis-cada-20174063.pdf;23 novembre 2017;16 juin 2017;14 juillet 2017
433;Michel Pajon;michel-pajon;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-michel-pajon.pdf;;20174064;avis-cada/avis-cada-20174064.pdf;23 novembre 2017;;
434;Bertrand Pancher;bertrand-pancher;H;Permanence parlementaire, 12 Rue Jean Errard, 55000 Bar-le-Duc;;;demandes/demande-irfm-bertrand-pancher.pdf;;20174065;avis-cada/avis-cada-20174065.pdf;23 novembre 2017;;
435;Luce Pane;luce-pane;F;Assemblée nationale, 126 Rue de l'Université, 75355 PARIS 07 SP;;;demandes/demande-irfm-luce-pane.pdf;NONE;20174066;avis-cada/avis-cada-20174066.pdf;23 novembre 2017;23 mai 2017;06 juin 2017
436;Christian Paul;christian-paul;H;Permanence parlementaire, 1 Rue des Teuraux, 58140 Lormes;;;demandes/demande-irfm-christian-paul.pdf;NONE;20174068;avis-cada/avis-cada-20174068.pdf;23 novembre 2017;21 juillet 2017;28 juillet 2017
437;George Pau-Langevin;george-pau-langevin;F;Permanence parlementaire, 8 Rue de la Cour des Noues, 75020 Paris;;;demandes/demande-irfm-george-pau-langevin.pdf;;20174067;avis-cada/avis-cada-20174067.pdf;23 novembre 2017;;
438;Rémi Pauvros;remi-pauvros;H;Immeuble le Suisse, 41 Boulevard de l'Europe, 59600 MAUBEUGE;;;demandes/demande-irfm-remi-pauvros.pdf;preuves-envoi/preuve-envoi-remi-pauvros.pdf;20174069;avis-cada/avis-cada-20174069.pdf;23 novembre 2017;19 juin 2017;27 juin 2017
439;Germinal Peiro;germinal-peiro;H;Les Jardins du Pontet, 2-4 Avenue de la Dordogne, BP 75, 24202 Sarlat-la-Canéda;;;demandes/demande-irfm-germinal-peiro.pdf;;20174070;avis-cada/avis-cada-20174070.pdf;23 novembre 2017;;
440;Jacques Pélissard;jacques-pelissard;H;Hôtel de Ville, 39000 Lons-le-Saunier;;;demandes/demande-irfm-jacques-pelissard.pdf;;20174071;avis-cada/avis-cada-20174071.pdf;23 novembre 2017;;
441;Hervé Pellois;herve-pellois;H;Permanence parlementaire, 10 Bis Rue Joseph Le Brix, 56890 Saint-Avé;;;demandes/demande-irfm-herve-pellois.pdf;;20174072;avis-cada/avis-cada-20174072.pdf;23 novembre 2017;;
442;Jean-Claude Perez;jean-claude-perez;H;2 Rue Barbès, BP 158, 11004 Carcassonne cedex;;;demandes/demande-irfm-jean-claude-perez.pdf;;20174073;avis-cada/avis-cada-20174073.pdf;23 novembre 2017;;
443;Stéphanie Pernod Beaudon;stephanie-pernod-beaudon;F;Mairie de Thoiry, 374 Rue Briand Stresemann, 01710 Thoiry;16 mai 2017;refus/refus-stephanie-pernod-beaudon.pdf;demandes/demande-irfm-stephanie-pernod-beaudon.pdf;NONE;20173397;avis-cada/avis-cada-20173397.pdf;24 novembre 2017;23 mai 2017;06 juin 2017
444;Bernard Perrut;bernard-perrut;H;Hôtel de ville, Rue de la Paix, 69400 Villefranche-sur-Saône;;;demandes/demande-irfm-bernard-perrut.pdf;;20173524;avis-cada/avis-cada-20173524.pdf;27 novembre 2017;;
445;Edouard Philippe;edouard-philippe;H;Mairie du Havre, 15-17 Place de l'Hôtel de ville, CS40051, 76084 Le Havre Cedex;;;demandes/demande-irfm-edouard-philippe.pdf;NONE;20173593;avis-cada/avis-cada-20173593.pdf;27 novembre 2017;06 juin 2017;13 juin 2017
446;Sébastien Pietrasanta;sebastien-pietrasanta;H;24 Rue Emile Deschanel, 92600 Asnières;;;demandes/demande-irfm-sebastien-pietrasanta.pdf;preuves-envoi/preuve-envoi-sebastien-pietrasanta.pdf;20173594;avis-cada/avis-cada-20173594.pdf;27 novembre 2017;23 mai 2017;06 juin 2017
447;Sylvia Pinel;sylvia-pinel;F;Permanence Parlementaire, 71 Rue de l'Egalité, 82100 Castelsarrasin;;;demandes/demande-irfm-sylvia-pinel.pdf;preuves-envoi/preuve-envoi-sylvia-pinel.pdf;20173595;avis-cada/avis-cada-20173595.pdf;27 novembre 2017;01 juin 2017;12 juin 2017
448;Christine Pires Beaune;christine-pires-beaune;F;Permanence parlementaire, 8 Ter Avenue de Virlogeux, 63200 Riom;6 juin 2017;refus/refus-christine-pires-beaune.pdf;demandes/demande-irfm-christine-pires-beaune.pdf;preuves-envoi/preuve-envoi-christine-pires-beaune.jpg;20173406;avis-cada/avis-cada-20173406.pdf;24 novembre 2017;30 mai 2017;06 juin 2017
449;Michel Piron;michel-piron;H;Permanence, Mme Maryvonne Martin, 2 Bis Rue J. du Bellay, 49380 Thouarcé;;;demandes/demande-irfm-michel-piron.pdf;;20173596;avis-cada/avis-cada-20173596.pdf;27 novembre 2017;;
450;Philippe Plisson;philippe-plisson;H;24 Rue Gambetta, 33230 Coutras;;;demandes/demande-irfm-philippe-plisson.pdf;;20173597;avis-cada/avis-cada-20173597.pdf;27 novembre 2017;;
451;Elisabeth Pochon;elisabeth-pochon;F;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-elisabeth-pochon.pdf;;20173598;avis-cada/avis-cada-20173598.pdf;27 novembre 2017;;
452;Jean-Frédéric Poisson;jean-frederic-poisson;H;Permanence parlementaire, 40 Bis Avenue du Maréchal Foch, 78120 Rambouillet;;;demandes/demande-irfm-jean-frederic-poisson.pdf;NONE;20173599;avis-cada/avis-cada-20173599.pdf;27 novembre 2017;11 juin 2017;23 juin 2017
453;Bérengère Poletti;berengere-poletti;F;Permanence parlementaire, 21 Avenue du Maréchal Leclerc, 08000 Charleville-Mézières;;;demandes/demande-irfm-berengere-poletti.pdf;NONE;20173600;avis-cada/avis-cada-20173600.pdf;27 novembre 2017;10 juin 2017;28 juin 2017
454;Napole Polutélé;napole-polutele;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-napole-polutele.pdf;;20173601;avis-cada/avis-cada-20173601.pdf;27 novembre 2017;;
455;Axel Poniatowski;axel-poniatowski;H;Permanence parlementaire, BP 18, 95290 L'isle-Adam;;;demandes/demande-irfm-axel-poniatowski.pdf;;20173602;avis-cada/avis-cada-20173602.pdf;29 novembre 2017;;
456;Josette Pons;josette-pons;F;13 Rue Victor Hugo, 83270 Saint Cyr sur Mer;;;demandes/demande-irfm-josette-pons.pdf;;20173631;avis-cada/avis-cada-20173631.pdf;27 novembre 2017;;
